distCity,distState,street_address,city,state,shipment_week,Product,count
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,4,Product B,200
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,4,Product c,320
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,4,Product D,460
Hennepin,OK,2008 W GRANT AVE,PAULS VALLEY,OK,4,Product E,260
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,1,Product A,60
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,1,Product B,180
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,1,Product c,420
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,1,Product D,40
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,1,Product E,340
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,2,Product A,440
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,2,Product B,120
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,2,Product c,300
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,2,Product D,100
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,2,Product E,360
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,3,Product A,180
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,3,Product B,480
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,3,Product c,180
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,3,Product D,60
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,3,Product E,60
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,4,Product A,160
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,4,Product B,300
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,4,Product c,480
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,4,Product D,420
Hennepin,OK,2015 S GREEN AVE,PURCELL,OK,4,Product E,400
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,1,Product A,280
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,1,Product B,200
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,1,Product c,200
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,1,Product D,200
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,1,Product E,420
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,2,Product A,440
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,2,Product B,360
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,2,Product c,380
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,2,Product D,360
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,2,Product E,80
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,3,Product A,80
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,3,Product B,420
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,3,Product c,140
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,3,Product D,380
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,3,Product E,120
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,4,Product A,40
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,4,Product B,360
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,4,Product c,260
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,4,Product D,500
Hennepin,OK,2705 W BROADWAY AVE,SULPHUR,OK,4,Product E,320
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,1,Product A,300
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,1,Product B,220
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,1,Product c,260
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,1,Product D,80
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,1,Product E,480
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,2,Product A,360
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,2,Product B,80
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,2,Product c,40
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,2,Product D,440
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,2,Product E,100
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,3,Product A,80
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,3,Product B,480
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,3,Product c,380
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,3,Product D,200
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,3,Product E,340
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,4,Product A,260
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,4,Product B,120
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,4,Product c,320
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,4,Product D,200
Hennepin,OK,3393 N 81 HWY,DUNCAN,OK,4,Product E,120
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,1,Product A,60
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,1,Product B,500
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,1,Product c,380
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,1,Product D,320
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,1,Product E,280
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,2,Product A,320
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,2,Product B,260
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,2,Product c,420
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,2,Product D,40
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,2,Product E,400
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,3,Product A,100
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,3,Product B,140
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,3,Product c,480
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,3,Product D,320
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,3,Product E,180
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,4,Product A,200
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,4,Product B,320
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,4,Product c,280
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,4,Product D,380
Hilton Head Island,SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,4,Product E,20
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,1,Product A,240
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,1,Product B,360
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,1,Product c,20
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,1,Product D,100
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,1,Product E,40
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,2,Product A,400
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,2,Product B,380
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,2,Product c,40
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,2,Product D,300
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,2,Product E,260
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,3,Product A,380
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,3,Product B,20
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,3,Product c,80
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,3,Product D,180
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,3,Product E,260
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,4,Product A,200
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,4,Product B,320
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,4,Product c,480
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,4,Product D,320
Hilton Head Island,SC,265 SEA ISLAND PARKWAY,BEAUFORT,SC,4,Product E,500
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,1,Product A,180
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,1,Product B,200
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,1,Product c,360
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,1,Product D,500
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,1,Product E,340
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,2,Product A,360
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,2,Product B,480
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,2,Product c,500
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,2,Product D,460
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,2,Product E,340
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,3,Product A,20
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,3,Product B,180
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,3,Product c,200
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,3,Product D,240
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,3,Product E,140
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,4,Product A,420
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,4,Product B,60
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,4,Product c,160
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,4,Product D,160
Hilton Head Island,SC,350 ROBERT SMALLS PKWY,BEAUFORT,SC,4,Product E,380
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,1,Product A,500
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,1,Product B,460
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,1,Product c,120
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,1,Product D,440
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,1,Product E,300
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,2,Product A,260
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,2,Product B,480
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,2,Product c,340
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,2,Product D,20
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,2,Product E,220
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,3,Product A,140
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,3,Product B,240
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,3,Product c,100
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,3,Product D,440
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,3,Product E,280
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,4,Product A,300
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,4,Product B,360
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,4,Product c,220
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,4,Product D,120
Hilton Head Island,SC,4 BLUFFTON RD,BLUFFTON,SC,4,Product E,60
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,1,Product A,380
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,1,Product B,60
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,1,Product c,420
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,1,Product D,80
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,1,Product E,440
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,2,Product A,180
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,2,Product B,120
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,2,Product c,360
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,2,Product D,400
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,2,Product E,40
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,3,Product A,40
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,3,Product B,100
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,3,Product c,40
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,3,Product D,440
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,3,Product E,40
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,4,Product A,40
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,4,Product B,440
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,4,Product c,380
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,4,Product D,160
Hilton Head Island,SC,4400 HIGHWAY 278,HARDEEVILLE,SC,4,Product E,420
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,1,Product A,320
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,1,Product B,500
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,1,Product c,420
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,1,Product D,220
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,1,Product E,380
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,2,Product A,40
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,2,Product B,420
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,2,Product c,320
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,2,Product D,460
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,2,Product E,380
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,3,Product A,500
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,3,Product B,480
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,3,Product c,80
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,3,Product D,280
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,3,Product E,60
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,4,Product A,500
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,4,Product B,420
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,4,Product c,220
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,4,Product D,60
Hooks,TX,133 ARKANSAS BLVD,TEXARKANA,AR,4,Product E,240
Hooks,TX,201 LOOP 59,ATLANTA,TX,1,Product A,80
Hooks,TX,201 LOOP 59,ATLANTA,TX,1,Product B,300
Hooks,TX,201 LOOP 59,ATLANTA,TX,1,Product c,80
Hooks,TX,201 LOOP 59,ATLANTA,TX,1,Product D,100
Hooks,TX,201 LOOP 59,ATLANTA,TX,1,Product E,220
Hooks,TX,201 LOOP 59,ATLANTA,TX,2,Product A,120
Hooks,TX,201 LOOP 59,ATLANTA,TX,2,Product B,220
Hooks,TX,201 LOOP 59,ATLANTA,TX,2,Product c,240
Hooks,TX,201 LOOP 59,ATLANTA,TX,2,Product D,160
Hooks,TX,201 LOOP 59,ATLANTA,TX,2,Product E,240
Hooks,TX,201 LOOP 59,ATLANTA,TX,3,Product A,360
Hooks,TX,201 LOOP 59,ATLANTA,TX,3,Product B,280
Hooks,TX,201 LOOP 59,ATLANTA,TX,3,Product c,160
Hooks,TX,201 LOOP 59,ATLANTA,TX,3,Product D,380
Hooks,TX,201 LOOP 59,ATLANTA,TX,3,Product E,20
Hooks,TX,201 LOOP 59,ATLANTA,TX,4,Product A,80
Hooks,TX,201 LOOP 59,ATLANTA,TX,4,Product B,340
Hooks,TX,201 LOOP 59,ATLANTA,TX,4,Product c,380
Hooks,TX,201 LOOP 59,ATLANTA,TX,4,Product D,80
Hooks,TX,201 LOOP 59,ATLANTA,TX,4,Product E,200
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,1,Product A,500
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,1,Product B,100
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,1,Product c,300
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,1,Product D,280
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,1,Product E,220
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,2,Product A,320
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,2,Product B,500
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,2,Product c,380
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,2,Product D,40
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,2,Product E,60
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,3,Product A,240
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,3,Product B,360
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,3,Product c,240
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,3,Product D,400
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,3,Product E,420
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,4,Product A,460
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,4,Product B,300
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,4,Product c,380
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,4,Product D,460
Hooks,TX,297 HWY 32 BY-PASS E,ASHDOWN,AR,4,Product E,220
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,1,Product A,60
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,1,Product B,100
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,1,Product c,460
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,1,Product D,500
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,1,Product E,420
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,2,Product A,140
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,2,Product B,340
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,2,Product c,420
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,2,Product D,480
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,2,Product E,380
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,3,Product A,420
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,3,Product B,320
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,3,Product c,280
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,3,Product D,140
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,3,Product E,440
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,4,Product A,300
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,4,Product B,60
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,4,Product c,480
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,4,Product D,420
Hooks,TX,4000 NEW BOSTON RD,TEXARKANA,TX,4,Product E,400
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,1,Product A,400
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,1,Product B,60
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,1,Product c,440
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,1,Product D,440
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,1,Product E,460
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,2,Product A,60
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,2,Product B,20
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,2,Product c,300
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,2,Product D,200
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,2,Product E,80
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,3,Product A,120
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,3,Product B,320
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,3,Product c,200
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,3,Product D,300
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,3,Product E,60
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,4,Product A,100
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,4,Product B,40
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,4,Product c,320
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,4,Product D,20
Hooks,TX,800 JAMES BOWIE DR,NEW BOSTON,TX,4,Product E,320
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,1,Product A,440
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,1,Product B,60
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,1,Product c,120
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,1,Product D,180
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,1,Product E,320
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,2,Product A,400
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,2,Product B,180
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,2,Product c,140
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,2,Product D,300
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,2,Product E,220
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,3,Product A,80
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,3,Product B,360
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,3,Product c,260
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,3,Product D,180
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,3,Product E,40
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,4,Product A,120
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,4,Product B,340
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,4,Product c,120
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,4,Product D,20
La Crosse,KS,1905 E 17TH AVE,HUTCHINSON,KS,4,Product E,400
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,1,Product A,460
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,1,Product B,480
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,1,Product c,340
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,1,Product D,420
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,1,Product E,280
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,2,Product A,240
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,2,Product B,320
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,2,Product c,460
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,2,Product D,180
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,2,Product E,500
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,3,Product A,200
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,3,Product B,260
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,3,Product c,40
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,3,Product D,340
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,3,Product E,160
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,4,Product A,480
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,4,Product B,200
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,4,Product c,400
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,4,Product D,40
La Crosse,KS,1905 N 14TH AVE,DODGE CITY,KS,4,Product E,360
La Crosse,KS,2003 E 1ST ST,PRATT,KS,1,Product A,40
La Crosse,KS,2003 E 1ST ST,PRATT,KS,1,Product B,460
La Crosse,KS,2003 E 1ST ST,PRATT,KS,1,Product c,480
La Crosse,KS,2003 E 1ST ST,PRATT,KS,1,Product D,240
La Crosse,KS,2003 E 1ST ST,PRATT,KS,1,Product E,60
La Crosse,KS,2003 E 1ST ST,PRATT,KS,2,Product A,400
La Crosse,KS,2003 E 1ST ST,PRATT,KS,2,Product B,60
La Crosse,KS,2003 E 1ST ST,PRATT,KS,2,Product c,380
La Crosse,KS,2003 E 1ST ST,PRATT,KS,2,Product D,320
La Crosse,KS,2003 E 1ST ST,PRATT,KS,2,Product E,120
La Crosse,KS,2003 E 1ST ST,PRATT,KS,3,Product A,260
La Crosse,KS,2003 E 1ST ST,PRATT,KS,3,Product B,20
La Crosse,KS,2003 E 1ST ST,PRATT,KS,3,Product c,300
La Crosse,KS,2003 E 1ST ST,PRATT,KS,3,Product D,60
La Crosse,KS,2003 E 1ST ST,PRATT,KS,3,Product E,140
La Crosse,KS,2003 E 1ST ST,PRATT,KS,4,Product A,220
La Crosse,KS,2003 E 1ST ST,PRATT,KS,4,Product B,80
La Crosse,KS,2003 E 1ST ST,PRATT,KS,4,Product c,120
La Crosse,KS,2003 E 1ST ST,PRATT,KS,4,Product D,60
La Crosse,KS,2003 E 1ST ST,PRATT,KS,4,Product E,480
La Crosse,KS,3503 10TH ST,GREAT BEND,KS,1,Product A,20
La Crosse,KS,3503 10TH ST,GREAT BEND,KS,1,Product B,480
La Crosse,KS,3503 10TH ST,GREAT BEND,KS,1,Product c,300
La Crosse,KS,3503 10TH ST,GREAT BEND,KS,1,Product D,240
La Crosse,KS,3503 10TH ST,GREAT BEND,KS,1,Product E,200
La Crosse,KS,3503 10TH ST,GREAT BEND,KS,2,Product A,380
La Crosse,KS,3503 10TH ST,GREAT BEND,KS,2,Product B,480
La Crosse,KS,3503 10TH ST,GREAT BEND,KS,2,Product c,360
La Crosse,KS,3503 10TH ST,GREAT BEND,KS,2,Product D,420
La Crosse,KS,3503 10TH ST,GREAT BEND,KS,2,Product E,120
